review_id,store_name,review_text,rating
REV00000936,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000937,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000938,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000939,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000940,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00000941,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00000942,텔코 수원역점,재방문 의사 있어요. 추천합니다.,3
REV00000943,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,2
REV00000944,telco 광주충장로,재방문 의사 있어요. 추천합니다.,4
REV00000945,텔코스토어 종로,이주원 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000946,텔코강남점,김상호 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000947,텔코플라자 부산서면,박정숙 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00000948,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000949,텔코 수원역점,상담사 이미숙님 덕분에 빠르게 해결했어요. 직통 01015844071 공유받음.,5
REV00000950,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,5
REV00000951,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00000952,텔코 수원역점,재방문 의사 있어요. 추천합니다.,3
REV00000953,텔코 대전둔산점,상담사 이현주님 덕분에 빠르게 해결했어요. 직통 01011812276 공유받음.,2
REV00000954,텔코스토어 종로,이서윤 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000955,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000956,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000957,텔코 대전둔산점,상담사 김성호님 덕분에 빠르게 해결했어요. 직통 010-8705-9273 공유받음.,1
REV00000958,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000959,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000960,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000961,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00000962,텔코스토어 종로,상담사 허경희님 덕분에 빠르게 해결했어요. 직통 01020311197 공유받음.,1
REV00000963,텔코플라자 부산서면,손영길 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000964,텔코플라자 부산서면,이상훈 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00000965,텔코스토어 종로,이지현 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00000966,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000967,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000968,텔코 대전둔산점,김건우 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000969,텔코플라자 부산서면,임은경 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00000970,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00000971,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,5
REV00000972,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000973,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000974,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000975,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,1
REV00000976,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00000977,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000978,텔코 수원역점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000979,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00000980,텔코 대전둔산점,상담사 박순옥님 덕분에 빠르게 해결했어요. 직통 010-4470-1265 공유받음.,2
REV00000981,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000982,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00000983,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000984,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,1
REV00000985,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00000986,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00000987,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00000988,telco 광주충장로,김정수 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00000989,텔코 수원역점,상담사 이재호님 덕분에 빠르게 해결했어요. 직통 01010011582 공유받음.,3
REV00000990,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000991,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,5
REV00000992,텔코플라자 부산서면,상담사 박상철님 덕분에 빠르게 해결했어요. 직통 010-7866-6415 공유받음.,3
REV00000993,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000994,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00000995,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,3
REV00000996,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00000997,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00000998,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00000999,텔코강남점,서예진 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001000,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00001001,텔코스토어 종로,상담사 심영숙님 덕분에 빠르게 해결했어요. 직통 010-9540-8059 공유받음.,4
REV00001002,텔코 수원역점,문정자 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00001003,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00001004,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00001005,텔코스토어 종로,최은서 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00001006,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00001007,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00001008,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00001009,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00001010,텔코 대전둔산점,최지민 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001011,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00001012,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001013,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001014,telco 광주충장로,재방문 의사 있어요. 추천합니다.,1
REV00001015,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00001016,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,4
REV00001017,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001018,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001019,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00001020,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00001021,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001022,텔코 수원역점,하은정 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00001023,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00001024,텔코강남점,재방문 의사 있어요. 추천합니다.,5
REV00001025,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00001026,텔코스토어 종로,상담사 박하윤님 덕분에 빠르게 해결했어요. 직통 010-8104-4962 공유받음.,5
REV00001027,telco 광주충장로,상담사 민현정님 덕분에 빠르게 해결했어요. 직통 010-5474-8171 공유받음.,4
REV00001028,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00001029,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00001030,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00001031,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00001032,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00001033,텔코스토어 종로,상담사 박춘자님 덕분에 빠르게 해결했어요. 직통 010-5956-1912 공유받음.,4
REV00001034,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,4
REV00001035,텔코 수원역점,재방문 의사 있어요. 추천합니다.,2
REV00001036,telco 광주충장로,상담사 권승민님 덕분에 빠르게 해결했어요. 직통 01049518982 공유받음.,1
REV00001037,텔코스토어 종로,김정호 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001038,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00001039,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00001040,텔코 수원역점,이정수 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001041,telco 광주충장로,한선영 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001042,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,4
REV00001043,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00001044,텔코플라자 부산서면,이상훈 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001045,텔코 수원역점,상담사 한병철님 덕분에 빠르게 해결했어요. 직통 010-7340-4931 공유받음.,5
REV00001046,텔코 대전둔산점,김현숙 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001047,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,2
REV00001048,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00001049,telco 광주충장로,재방문 의사 있어요. 추천합니다.,5
REV00001050,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,3
REV00001051,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00001052,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00001053,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001054,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,3
REV00001055,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00001056,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001057,텔코플라자 부산서면,이아름 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00001058,telco 광주충장로,박옥순 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001059,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00001060,텔코 대전둔산점,장예진 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001061,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,4
REV00001062,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001063,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00001064,텔코 수원역점,홍경숙 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001065,telco 광주충장로,상담사 이순옥님 덕분에 빠르게 해결했어요. 직통 01051135267 공유받음.,2
REV00001066,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001067,텔코스토어 종로,상담사 김경수님 덕분에 빠르게 해결했어요. 직통 010-8244-3050 공유받음.,5
REV00001068,텔코 수원역점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00001069,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,1
REV00001070,텔코스토어 종로,최민서 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001071,텔코 대전둔산점,지정남 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001072,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,4
REV00001073,텔코플라자 부산서면,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001074,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001075,텔코플라자 부산서면,김수진 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001076,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00001077,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001078,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001079,텔코강남점,상담사 오병철님 덕분에 빠르게 해결했어요. 직통 010-3813-8868 공유받음.,1
REV00001080,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001081,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001082,telco 광주충장로,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00001083,텔코플라자 부산서면,상담사 박지우님 덕분에 빠르게 해결했어요. 직통 010-5423-9896 공유받음.,4
REV00001084,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00001085,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00001086,텔코스토어 종로,오준호 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001087,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,5
REV00001088,텔코스토어 종로,이민재 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001089,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00001090,텔코 대전둔산점,상담사 이경희님 덕분에 빠르게 해결했어요. 직통 010-1575-5038 공유받음.,2
REV00001091,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001092,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00001093,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,3
REV00001094,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00001095,텔코강남점,재방문 의사 있어요. 추천합니다.,4
REV00001096,텔코 대전둔산점,최은영 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001097,텔코스토어 종로,상담사 박영진님 덕분에 빠르게 해결했어요. 직통 010-7242-8273 공유받음.,5
REV00001098,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,3
REV00001099,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001100,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,3
REV00001101,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00001102,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00001103,텔코 수원역점,상담사 김예은님 덕분에 빠르게 해결했어요. 직통 010-6768-8733 공유받음.,3
REV00001104,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00001105,telco 광주충장로,상담사 김현숙님 덕분에 빠르게 해결했어요. 직통 010-8892-2396 공유받음.,4
REV00001106,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,3
REV00001107,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001108,텔코강남점,상담사 김준영님 덕분에 빠르게 해결했어요. 직통 010-1274-8214 공유받음.,5
REV00001109,telco 광주충장로,재방문 의사 있어요. 추천합니다.,2
REV00001110,텔코강남점,재방문 의사 있어요. 추천합니다.,3
REV00001111,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00001112,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00001113,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001114,텔코스토어 종로,재방문 의사 있어요. 추천합니다.,5
REV00001115,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001116,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00001117,telco 광주충장로,최영철 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001118,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00001119,텔코강남점,재방문 의사 있어요. 추천합니다.,3
REV00001120,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001121,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00001122,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00001123,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00001124,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00001125,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00001126,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00001127,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00001128,telco 광주충장로,이경숙 점장님이 추천해준 요금제 아주 만족스러워요.,2
REV00001129,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00001130,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00001131,텔코강남점,김예진 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001132,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00001133,텔코플라자 부산서면,재방문 의사 있어요. 추천합니다.,5
REV00001134,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00001135,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00001136,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00001137,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00001138,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00001139,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,3
REV00001140,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00001141,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00001142,텔코 수원역점,김지훈 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001143,텔코 대전둔산점,김지현 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001144,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001145,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00001146,telco 광주충장로,박채원 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001147,텔코 수원역점,재방문 의사 있어요. 추천합니다.,3
REV00001148,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,3
REV00001149,텔코 수원역점,가격이 합리적이고 사은품도 좋았습니다.,4
REV00001150,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00001151,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00001152,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00001153,텔코 수원역점,이성수 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001154,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00001155,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001156,텔코강남점,상담사 이혜진님 덕분에 빠르게 해결했어요. 직통 010-7219-2558 공유받음.,2
REV00001157,telco 광주충장로,류영호 점장님이 추천해준 요금제 아주 만족스러워요.,5
REV00001158,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00001159,텔코강남점,재방문 의사 있어요. 추천합니다.,3
REV00001160,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001161,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00001162,텔코 수원역점,재방문 의사 있어요. 추천합니다.,2
REV00001163,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00001164,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001165,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001166,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,1
REV00001167,telco 광주충장로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00001168,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,1
REV00001169,telco 광주충장로,상담사 이경희님 덕분에 빠르게 해결했어요. 직통 010-7752-8124 공유받음.,2
REV00001170,텔코스토어 종로,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00001171,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,1
REV00001172,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00001173,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,3
REV00001174,telco 광주충장로,재방문 의사 있어요. 추천합니다.,3
REV00001175,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00001176,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,4
REV00001177,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001178,텔코스토어 종로,가격이 합리적이고 사은품도 좋았습니다.,5
REV00001179,텔코 대전둔산점,재방문 의사 있어요. 추천합니다.,5
REV00001180,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00001181,telco 광주충장로,상담사 김지영님 덕분에 빠르게 해결했어요. 직통 010-4488-6114 공유받음.,2
REV00001182,텔코 수원역점,김정순 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001183,텔코강남점,상담사 김미정님 덕분에 빠르게 해결했어요. 직통 01051497806 공유받음.,1
REV00001184,텔코 대전둔산점,상담사 이지우님 덕분에 빠르게 해결했어요. 직통 01029473730 공유받음.,2
REV00001185,telco 광주충장로,김은정 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00001186,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00001187,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001188,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00001189,텔코스토어 종로,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001190,텔코 대전둔산점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001191,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,5
REV00001192,텔코강남점,상담사 김영미님 덕분에 빠르게 해결했어요. 직통 010-4527-8470 공유받음.,1
REV00001193,텔코플라자 부산서면,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001194,텔코강남점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00001195,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00001196,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001197,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00001198,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,3
REV00001199,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,2
REV00001200,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00001201,텔코강남점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001202,텔코강남점,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00001203,텔코플라자 부산서면,박수빈 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001204,텔코스토어 종로,상담사 이경숙님 덕분에 빠르게 해결했어요. 직통 01084035051 공유받음.,3
REV00001205,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,5
REV00001206,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00001207,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00001208,텔코 수원역점,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00001209,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001210,텔코 대전둔산점,가격이 합리적이고 사은품도 좋았습니다.,2
REV00001211,텔코 수원역점,상담사 이현지님 덕분에 빠르게 해결했어요. 직통 01068688072 공유받음.,3
REV00001212,텔코강남점,상담사 김중수님 덕분에 빠르게 해결했어요. 직통 010-5889-5341 공유받음.,2
REV00001213,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,3
REV00001214,텔코플라자 부산서면,매장 직원이 친절했어요. 개통도 빨랐습니다.,1
REV00001215,텔코 대전둔산점,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00001216,텔코스토어 종로,김수빈 점장님이 추천해준 요금제 아주 만족스러워요.,4
REV00001217,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00001218,telco 광주충장로,가격이 합리적이고 사은품도 좋았습니다.,4
REV00001219,텔코플라자 부산서면,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00001220,텔코플라자 부산서면,오민준 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001221,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,5
REV00001222,텔코강남점,상담사 이미경님 덕분에 빠르게 해결했어요. 직통 01064088689 공유받음.,5
REV00001223,텔코 대전둔산점,매장 직원이 친절했어요. 개통도 빨랐습니다.,2
REV00001224,telco 광주충장로,김중수 점장님이 추천해준 요금제 아주 만족스러워요.,1
REV00001225,텔코 대전둔산점,상담사 우준서님 덕분에 빠르게 해결했어요. 직통 010-6394-6196 공유받음.,5
REV00001226,텔코강남점,가격이 합리적이고 사은품도 좋았습니다.,1
REV00001227,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,1
REV00001228,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,4
REV00001229,telco 광주충장로,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
REV00001230,telco 광주충장로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00001231,텔코 대전둔산점,상담사 최정수님 덕분에 빠르게 해결했어요. 직통 010-8827-4406 공유받음.,2
REV00001232,텔코강남점,재방문 의사 있어요. 추천합니다.,3
REV00001233,텔코강남점,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00001234,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,2
REV00001235,텔코플라자 부산서면,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00001236,telco 광주충장로,재방문 의사 있어요. 추천합니다.,1
REV00001237,텔코강남점,박현숙 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001238,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00001239,텔코 수원역점,신호가 약한 지역인데 안내가 좋았습니다.,5
REV00001240,텔코스토어 종로,신호가 약한 지역인데 안내가 좋았습니다.,4
REV00001241,텔코 수원역점,상담사 손수빈님 덕분에 빠르게 해결했어요. 직통 01062398361 공유받음.,3
REV00001242,텔코 대전둔산점,대기 시간이 길었지만 처리는 깔끔했어요.,4
REV00001243,텔코 수원역점,재방문 의사 있어요. 추천합니다.,3
REV00001244,텔코강남점,김광수 점장님이 추천해준 요금제 아주 만족스러워요.,3
REV00001245,텔코스토어 종로,요금제 설명이 좀 부족했네요. 그래도 만족합니다.,2
REV00001246,텔코 수원역점,매장 직원이 친절했어요. 개통도 빨랐습니다.,3
